Wavenumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403.788,1322.634272,3081.133045,3260.494738,2894.950507,3294.445141,2551.208701,2289.137615,2902.085176,2945.502945,2692.849911,4216.43002,2664.7983,2187.383889,3091.83002,2512.254891,2396.039766,764.9108182,1091.89253,930.9101315,560.616026,743.4898148,689.6691459,760.8129186,662.9912278,573.3485354,453.6142017,719.2301638,855.8330615,873.7914984,595.8677448,1007.392353,791.8956639,791.8956639,828.5565427,836.7607665,2893.234582,1095.592494,766.9081323,1157.077259,1468.210346,713.4797126,1048.520315,681.2715655,1167.02635,1257.443871,3066.783923,824.4407668,832.7383857,1158.096152,1597.540225,1480.104453,1188.180975,1165.564128,2214.101826,927.8391077,1569.399249,738.7258163,1347.104727,1304.805655,2530.212435,775.0742729,2036.00742,2533.012183,1803.105465,2352.219714,2284.115211,4475.444989,1623.36686,9291.221371,2473.507632,499.6550254,2319.767036,1587.645211,1750.126307,1184.98818,1765.763776,1739.192221,1233.946368,1983.439382,2746.900513,1593.103568,4100.468538,5076.917224,3438.270534,5278.984715,4144.594462,6092.481056,4708.620573,5614.296482,6172.25877,4642.834189,3791.694651,4876.996244,784.9578456,1539.477804,1924.41332,1386.182606,1139.405578,1403.185981,1237.082872,1101.623886,1628.745627,1200.340383,1059.662527,1016.738121,1400.809615,2224.637347,1505.829651,1549.321093,2265.780148,1924.540216,1628.472703,1538.533059,1655.158646
408.15,1018.885592,2274.08883,2459.10298,2221.421414,2654.619107,1949.87323,1778.552744,2284.867222,2265.137894,2011.711415,3253.753986,1919.747466,1473.960428,2263.75676,1885.171631,1776.514961,640.6326558,823.874639,784.8365531,477.7336341,597.2903462,631.0470804,714.1516876,547.3894601,501.1548072,378.66121,556.1774236,773.4747672,707.3430463,552.5500908,875.9537787,619.2254436,619.2254436,637.3641064,568.6971641,3211.871187,930.4100393,515.5355232,957.3302827,1230.559898,570.8806557,904.7753512,467.3230099,819.5464036,880.7081243,3145.895519,646.6872726,612.6808797,1038.962434,1294.988328,1449.657627,886.8046753,1072.602164,1984.214461,685.4387803,1470.538709,557.0310628,1193.861915,1116.612058,2270.670483,551.2466215,1949.868729,2278.127468,1785.292931,2189.752768,1988.944784,4185.91381,1382.135466,9752.718761,2325.688166,255.5207517,1854.647552,1366.504907,1550.242489,737.0686468,1376.523484,1490.237437,1091.738016,1587.689215,2734.820487,1434.799681,3421.701922,4411.860644,2789.735343,4526.283614,3638.437432,5344.072728,4215.04145,4882.20062,5398.329026,4020.340165,3246.072005,4252.879731,694.9248307,1406.3136,1730.589754,1207.380693,1046.721672,1169.480033,1083.553223,972.9406229,1407.000777,1037.183577,867.5735866,815.7761814,1168.956444,1904.969742,1338.073496,1348.449726,1952.646711,1762.284178,1516.751416,1401.423159,1523.985702
412.511,788.3169114,1681.294616,2189.47119,1808.042321,2013.163071,1413.067755,1366.29787,1616.269268,1747.502842,1511.882916,2512.677949,1498.07663,1189.466967,1673.393497,1423.918368,1345.320155,447.819734,627.0756151,601.4587944,415.0955534,513.4447369,480.8761579,590.7413677,453.9735569,454.3746569,300.5200478,466.7491404,754.0752568,538.1855906,476.8496107,760.8427635,502.803764,502.803764,524.0419112,501.5855609,3283.767789,887.7975837,484.9229133,873.9033048,1230.609448,475.466598,750.1733868,336.5564537,767.7064561,770.7723762,3262.237113,548.3157776,479.8863653,974.6987152,1136.91643,1532.6008,669.1613636,863.6301872,1741.927094,585.8984519,1383.358167,350.7773085,1062.949101,1026.048459,2160.338528,401.5549694,1720.790035,2125.49275,1428.060395,2083.79582,1821.604355,4126.092627,1208.96407,9752.616142,2059.928697,318.9804774,1464.198067,977.0846015,1145.418669,713.3481123,1060.15319,1145.412651,936.9896635,1212.559045,2740.820457,1503.315792,2589.255302,3535.214059,2094.860148,3580.602508,2937.930399,4309.174394,3334.172323,3992.744753,4328.859276,3199.916135,2501.709355,3391.533213,520.82007,1242.24652,1435.304816,1029.653991,835.0028676,1002.364286,860.315698,755.8970149,1165.755164,831.8091854,675.1659342,670.5025961,993.5234374,1563.74949,1099.47204,1147.739013,1626.290597,1513.906336,1269.351376,1220.61755,1345.322133
416.867,1023.468231,1552.320401,2107.40931,1755.783227,1923.137035,1496.472274,1341.72299,1668.961312,1710.89779,1462.41441,2515.6219,1529.105786,1245.953504,1709.030226,1529.345099,1424.145349,413.031344,535.8523137,568.1575412,387.8653837,371.6755842,501.249729,576.1786473,395.0166886,390.4621263,333.2234186,450.7315035,759.3665228,488.310841,450.5403278,714.2937286,417.8236978,417.8236978,486.1706591,639.0879554,3558.154383,1107.245125,679.8803014,917.8263236,1291.548994,633.0905383,809.7544193,469.9688956,973.5465055,937.3166248,3416.348697,671.0282802,490.9428282,1096.434993,1299.354527,1706.993969,799.7680193,992.0081767,1927.449721,681.7181211,1596.127621,413.8775521,1266.196284,1220.324857,2364.276566,599.3053152,1916.931336,2402.998024,1421.587854,2321.528864,2035.81392,4305.82143,1131.73267,9700.913494,2117.529221,481.0262019,1465.808575,1118.604291,1215.064844,804.4175747,1020.01289,1186.477861,1100.291307,1345.45887,2887.05042,1560.991899,2223.15867,3172.06746,1730.944944,3245.231387,2671.683354,3916.916043,3133.273183,3614.32887,4023.699508,2896.672093,2340.366694,2993.156681,425.0611728,1215.980772,1310.959781,941.6064892,804.2220478,928.2334602,839.1163546,726.3020134,1056.197029,769.8487943,607.2511333,602.5225722,913.1108787,1414.732867,1027.938077,1096.61628,1638.223479,1464.360698,1330.834399,1246.990055,1312.474545
421.217,1302.689549,1666.366184,2251.807261,2076.894131,2064.510997,1545.306779,1515.318098,1853.153356,1964.222736,1615.07589,2799.515829,1670.574928,1410.820041,1793.10694,1580.511816,1617.490542,467.1108329,615.5108761,646.6848994,461.233022,472.836825,463.0639717,677.8815341,482.5644757,479.4021904,360.0334983,492.0193795,773.5782925,526.9659609,522.9599895,841.4336481,484.8342265,484.8342265,548.7735805,809.9203458,3540.080958,1106.38266,712.2076857,979.6193361,1280.318533,693.3294748,754.7134462,534.0933342,1009.176549,943.4108671,3667.170262,715.3137785,571.191249,1175.771264,1376.342615,1753.157129,775.1146149,1011.336101,2102.102335,922.4077854,1670.037066,633.3727921,1293.723458,1223.241247,2485.834589,644.5766571,1933.682625,2382.543284,1577.025302,2485.691896,2142.553472,4538.400208,1258.041261,10078.31079,2243.649731,494.744924,1615.34907,1188.873973,1367.01101,725.9370314,1164.442582,1313.013061,1120.772944,1286.948684,2941.380366,1612.217997,2727.452017,3682.920833,2037.619721,3662.270238,3021.946286,4498.007658,3604.424016,4109.152956,4513.069706,3282.568025,2640.584012,3459.040123,486.2186566,1325.398433,1422.204051,1066.917288,880.7174411,1022.766501,901.3896132,821.4480776,1203.752805,904.4240432,709.407758,685.5905779,1051.532256,1641.817317,1173.062987,1255.609552,1823.312983,1671.390011,1440.354681,1357.950196,1460.95517
425.563,1537.290867,2365.671965,2761.224943,2596.175033,2642.744957,2137.191265,2019.213188,2505.165396,2648.69768,2222.507349,3723.869724,2247.74405,1722.396576,2387.663629,2221.778514,2047.515732,557.0695927,775.9589727,732.3506486,544.4724881,616.6575952,637.0473553,745.5706,535.4096631,532.6049379,410.211958,579.2177261,787.572754,722.371118,561.5574087,866.7212519,591.6511823,591.6511823,621.4001389,882.8527295,3572.207501,1216.940185,830.8250637,1162.152339,1536.618057,678.9294052,1040.071464,669.3657676,1184.736583,1097.965099,3667.441796,924.3392699,706.2716037,1317.617525,1591.99069,1788.660273,829.081115,1182.24392,2422.314929,1016.157442,1788.626495,716.1620264,1537.850621,1450.997626,2802.792589,739.3479929,2265.253895,2629.228521,1860.822733,2760.324904,2458.323003,5083.128942,1570.709837,10717.30799,2486.120218,505.2666423,2034.959547,1484.303641,1646.73716,883.8764789,1498.912259,1578.608246,1285.724569,1707.668482,3179.620285,1835.46408,3537.85533,4429.474162,2617.284471,4692.199043,3662.889182,5667.22922,4315.194808,5154.396994,5557.749851,4174.613918,3293.551299,4383.203523,632.2626738,1553.549335,1755.966103,1293.84639,1051.206841,1192.820063,1109.996529,994.9585716,1474.179072,1107.451433,916.5341355,880.8845357,1291.99412,1998.696157,1414.668411,1523.21727,2242.9266,1953.306782,1668.876276,1569.288965,1680.109132
429.907,1551.422183,2917.367742,2953.872233,3010.535931,3114.668912,2435.005721,2210.008251,2901.607434,2837.22262,2429.858777,4398.95357,2473.833142,1939.943109,2824.920284,2395.595183,2387.62092,691.1468763,1013.872533,887.7520733,639.499934,747.95084,768.0922139,835.1788751,655.7378269,591.8056646,466.757901,695.088548,870.2768792,868.7087451,618.1908058,992.0109877,716.9701111,716.9701111,707.0461694,960.1831031,3854.693997,1357.797695,1092.862432,1317.535326,1574.277562,834.0803264,1160.344468,660.2841931,1410.586602,1353.429316,4024.003281,1006.458751,810.5228622,1463.123769,1841.248744,2012.733395,1030.467476,1568.961581,2794.327493,1200.037088,1971.865902,948.7812522,1666.387765,1634.153987,3189.310553,932.2863196,2652.155135,2973.313723,2322.39014,3031.097879,2716.512502,5538.887612,2044.238393,11430.70504,2845.230671,658.5253546,2566.189996,1773.223289,2070.093288,1081.097913,1904.661916,2070.613409,1362.936178,2109.268257,3286.730162,1773.250139,4366.358593,5188.497427,3396.28918,5688.087783,4438.962026,6655.700705,5157.34554,6183.24096,6701.279917,5033.189752,3973.908539,5241.596861,803.3876634,1790.460179,2157.253085,1537.18044,1293.600824,1550.248577,1366.738401,1232.849026,1757.17028,1365.978779,1136.280476,1101.253458,1500.000932,2483.779916,1645.523778,1811.73493,2630.085132,2308.268478,1934.272808,1781.247674,1898.043028
434.245,1429.583496,3204.683515,2938.598981,2983.846825,3401.122863,2558.050136,2390.893276,3013.349467,3061.067556,2604.620164,4713.187347,2566.572192,2134.389639,2900.23689,2453.281811,2328.296104,707.8602336,1136.833654,956.4647669,591.0905576,775.0493193,827.3433703,790.845495,635.2873232,591.129601,459.5771017,644.6177281,850.2748091,924.7240391,577.8753327,1002.332118,789.0813228,789.0813228,771.7395818,1108.881462,3849.610425,1490.295184,1232.289787,1311.088292,1736.33704,868.3052345,1259.279453,857.7196078,1470.256602,1537.823513,4026.504698,969.128217,914.6749878,1612.13999,1865.826769,2051.106484,1059.884648,1615.849022,2930.790014,1109.706717,2142.415277,991.8404662,1674.424883,1758.390323,3382.618468,934.6136334,2699.346335,2952.878874,2539.547511,3131.730806,2877.631959,5583.576191,2364.50692,12131.8019,3135.821075,676.1840585,2932.450405,2191.292909,2368.999385,995.4713287,2235.541544,2354.968542,1511.027764,2485.517998,3307.54998,1944.716166,4988.611789,5889.180605,3953.983835,6245.216433,4925.054797,7441.902083,5569.086188,6900.934829,7498.489876,5459.095506,4437.105714,5824.700116,845.0641952,1956.033455,2326.852064,1666.792275,1452.007633,1657.059446,1505.613702,1334.899006,1983.073678,1484.1278,1252.112195,1212.653962,1661.311945,2755.276484,1775.274559,1930.784413,2833.125287,2505.359921,2008.633258,1896.422072,2071.638306
438.581,1190.604807,3264.319281,2753.065007,2880.727712,3369.816806,2446.574498,2246.408252,2924.941493,2895.512485,2592.601494,4679.961032,2444.551186,1905.596164,2869.613434,2243.868386,2210.061283,687.2595132,1091.985929,911.6746041,493.8731453,764.4505714,761.6475174,726.2206451,573.4611883,522.2245832,384.8093168,608.7167879,760.05764,894.0176818,530.7807291,935.3476874,711.3831099,711.3831099,692.1896876,940.6078024,4022.126762,1414.022643,1205.577124,1363.24123,1713.566479,975.1971251,1333.024414,620.2570077,1464.576573,1425.747681,4188.176022,1023.257663,840.2169353,1559.55618,1760.464755,2131.839528,1062.333567,1518.706165,2786.922477,1164.856323,2145.414608,996.5396639,1681.941965,1750.316624,3133.086315,961.3909297,2653.96748,3067.273959,2656.454836,3116.883668,2841.531355,5509.524645,2547.525407,12223.49847,3251.711415,706.7777506,2974.000763,2335.492493,2372.785441,971.4527199,2272.191134,2512.863635,1465.099318,2493.747695,3264.169719,1910.202149,4985.214894,5824.763665,3873.058416,6220.684961,4803.847471,7440.463318,5636.916724,6945.218565,7456.13969,5515.631153,4416.772802,5897.673257,861.7761413,1934.715197,2357.683563,1728.926298,1480.632694,1716.562955,1518.97341,1417.214277,1997.913563,1490.794609,1269.030346,1241.306449,1625.32733,2779.556114,1813.969105,1919.492957,2882.393439,2497.751401,2046.229591,1891.070092,2074.855759
442.91,1039.766113,2621.615039,2472.590103,2410.688591,2785.64074,2016.448789,1936.733163,2538.193512,2401.297406,2176.942751,3616.704597,2212.590107,1579.122683,2465.859895,1883.014891,1861.736455,556.5846186,892.8010444,769.9255764,410.6286489,573.9511342,624.9272228,614.8388002,446.5777963,400.6376612,302.2223012,532.3543078,631.3599569,698.2613106,449.9695341,798.034759,586.5898971,586.5898971,553.8414376,669.0201164,4108.732978,1143.510064,955.594436,1147.814131,1454.83587,840.7129926,965.7593408,654.5323882,1232.416508,1143.631812,4183.717226,778.9180828,739.6086506,1403.352329,1460.87269,2005.072515,749.2251617,1200.742915,2381.824865,1022.105901,1893.733882,680.9988401,1426.469,1609.562881,2692.424072,685.062203,2219.208553,2591.148956,2298.142099,2608.216443,2388.350675,4812.292939,2016.303843,11723.89469,2928.711671,446.8494271,2408.251053,1843.222028,2063.331442,809.7140795,1836.970673,2024.358673,1142.19083,2139.787334,3097.959354,1774.798076,3889.69788,4906.866572,3153.622903,5183.483332,4164.440019,6161.284366,4643.627114,5745.54213,6164.659316,4536.32666,3692.379779,4837.876251,730.9425093,1687.479804,2016.655983,1410.767239,1222.646196,1435.472527,1283.6215,1116.753467,1621.3756,1235.28863,1016.369432,953.3558768,1353.156702,2255.997419,1514.377347,1589.551141,2387.218734,2074.053738,1766.256525,1624.879371,1774.251751
