Wavenumber,Average_Intensity
1462.41,1658.6404502217388
1463.3,1646.1404959521742
1464.19,1672.1394287913045
1465.07,1727.3507597434782
1465.96,1771.2364776913043
1466.85,1820.0287895521742
1467.73,1812.0237710826088
1468.61,1772.7468897565218
1469.5,1741.2822648826084
1470.38,1647.2200158217386
1471.27,1617.5136100086957
1472.15,1587.7042098000002
1473.04,1598.6280215391307
1473.92,1662.6169034956522
1474.8,1643.3749749869562
1475.69,1673.6777895521739
1476.57,1690.3430751608694
1477.45,1636.7330377173912
1478.34,1633.967709213044
1479.22,1583.1111217478262
1480.1,1539.1296111869567
1480.98,1480.966687786957
1481.86,1463.9683836260867
1482.75,1464.0006868869566
1483.63,1433.122281204348
1484.51,1378.769937678261
1485.39,1274.4338617826088
1486.27,1166.4389546434782
1487.15,982.0561608695651
1488.03,815.2705991608694
1488.91,709.0191703695652
1489.79,606.9341669782608
1490.67,521.3681856173913
1491.55,478.4182577869566
1492.43,423.0133279260869
1493.31,388.2023840086957
1494.19,349.32002267826084
1495.07,301.7420144695652
1495.94,309.47078205217394
1496.82,270.5763133869565
1497.7,260.9994659
1498.58,226.01840140000004
1499.45,214.2359338652174
1500.33,203.46513815652176
1501.21,214.31313255652165
1502.09,171.58107886217394
1502.96,180.57248666391305
1503.84,177.71764818086953
1504.72,164.11059472652178
1505.59,154.4130098252174
1506.47,140.14875086782607
1507.34,140.76606659043475
1508.22,142.291901313913
1509.09,119.72292117086955
1509.97,128.88934005304347
1510.84,126.11105013478259
1511.72,116.80375230391306
1512.59,115.72104306130431
1513.46,113.86612760739128
1514.34,115.3779937678261
1515.21,98.30449889739131
1516.08,81.79958736000002
1516.96,92.01968173739132
1517.83,104.5641611052174
1518.7,77.82627416304346
1519.57,115.7312260804348
1520.45,64.6676699
1521.32,82.97411947217391
1522.19,73.83264086000001
1523.06,76.39379142086956
1523.93,59.16866328521737
1524.8,61.037479018695656
1525.67,45.27925684304346
1526.54,51.50135410586957
1527.41,45.23731076073914
1528.28,75.33911024217389
1529.16,46.966049718608694
1530.02,54.298622029130435
1530.89,57.475215650869565
1531.76,43.06859297130434
1532.63,38.30835116495651
1533.5,65.85231348869564
1534.37,42.85759015695653
1535.24,48.4700566007826
1536.11,62.24361433434783
1536.97,52.516169217826096
1537.84,71.04513146478261
1538.71,46.90773301
1539.57,42.59291885043478
1540.44,41.416838315652164
1541.31,36.93774074052174
1542.18,41.7628232826087
1543.04,54.24919614217392
1543.91,57.04227386521739
1544.77,27.678544912521744
1545.64,35.91833687073913
1546.5,48.29564254278261
1547.37,23.892015603478264
1548.24,29.037101025304356
1549.1,33.77761921869564
1549.96,28.40064276547826
1550.83,25.98187467921739
1551.69,24.72589188678261
1552.56,35.20287566391304
1553.42,26.140272500869564
1554.28,24.707524540826086
1555.15,16.076173925347828
1556.01,21.281121582739125
1556.87,42.444128436826084
1557.73,24.62613202952175
1558.6,27.18570902582608
1559.46,38.398544789565214
1560.32,18.769377012347828
1561.18,5.279282519565216
1562.04,32.43464825413043
1562.9,19.893638772652174
1563.77,40.52057514417391
1564.63,33.741277682434784
1565.49,42.83482321652174
1566.35,38.85622771086957
1567.21,42.5126462533913
1568.07,62.15870349826087
1568.93,57.03662409478261
1569.79,53.66146748043479
1570.64,57.53358004117391
1571.5,64.3334212047826
1572.36,67.02184170173913
1573.22,81.6189574852174
1574.08,98.84454535608695
1574.94,110.39234735434779
1575.8,122.74267941652174
1576.65,146.7055879126087
1577.51,184.47242355565214
1578.37,211.2679283404348
1579.22,268.0361051782609
1580.08,312.68521778260873
1580.94,368.4055298913044
1581.79,406.02469651304347
1582.65,415.37550312173903
1583.51,377.3681264391305
1584.36,342.65804753043477
1585.22,308.34139965217383
1586.07,237.284402963913
1586.93,200.32666894565216
1587.78,180.39346122304352
1588.63,194.52808692565216
1589.49,186.02485315043475
1590.34,194.05145829826088
1591.2,216.6130790226087
1592.05,245.47219631304344
1592.9,274.2288998695652
1593.76,314.7612793608695
1594.61,355.4643809695652
1595.46,437.1045987173913
1596.32,523.8233700739131
1597.17,624.4533933565218
1598.02,737.268671247826
1598.87,860.3150759565216
1599.72,966.6183925739132
1600.58,1061.977276021739
1601.43,1086.517250621739
1602.28,1064.7472318565217
1603.13,988.2548307260872
1603.98,887.1279631043479
1604.83,777.3395441869567
1605.68,651.943924252174
1606.53,530.7518883
1607.38,439.73622125217395
1608.23,381.89549065652176
1609.08,338.8500466695652
1609.93,292.376152426087
1610.77,255.46324502608698
1611.62,230.22384846956527
1612.47,220.72196501304342
1613.32,208.05246650652177
1614.17,191.31674648695653
1615.01,159.17011156478264
1615.86,157.44986830869567
1616.71,136.6003667873913
1617.55,126.75634834913045
1618.4,127.72411958434785
1619.25,108.1810826930435
1620.09,133.58999643826087
1620.94,131.3576716917391
1621.79,124.97544980347827
1622.63,98.41989820652174
1623.48,115.51549734086957
1624.32,112.43333634000001
1625.17,130.7167217826087
1626.01,126.49735145956524
1626.86,145.62874931782605
1627.7,133.7104827595652
1628.54,114.63768436086957
1629.39,135.15392151695656
1630.23,154.32532682347824
1631.07,146.22885896434784
1631.92,153.38660705565218
1632.76,158.46061668956523
1633.6,160.59332480695647
1634.45,173.8885596434783
1635.29,183.84980155434783
1636.13,186.83913967130434
1636.97,198.9627934434783
1637.81,211.70559110608693
1638.66,219.042708673913
1639.5,201.7216699652174
1640.34,214.1108683826087
1641.18,229.17252341304354
1642.02,245.2020284086956
1642.86,228.63642894347825
1643.7,237.86820533478263
1644.54,238.39883786521742
1645.38,239.03245903913043
1646.22,234.7486360956522
1647.06,243.9530667304348
1647.89,256.34301381304346
1648.73,242.5746098130435
1649.57,243.70942190869565
1650.41,250.78488692173912
1651.25,227.42648506608694
1652.09,250.8893487652174
1652.92,251.43234954347827
1653.76,245.98461982173913
1654.6,262.70394413043476
1655.43,233.35449833478265
1656.27,244.84811045652168
1657.11,223.6110867943478
1657.94,253.75795096521747
1658.78,261.8417918608696
1659.62,245.99717659999996
1660.45,230.15093314782612
1661.29,243.84575906086965
1662.12,233.85100402173921
1662.96,219.59188729130437
1663.79,235.61201944782613
1664.62,225.37248930434777
1665.46,219.98129866956523
1666.29,215.01779723043478
1667.13,206.9923346347827
1667.96,215.5679561956522
1668.79,211.32096806086957
1669.63,193.29480683
1670.46,193.48416995347824
1671.29,193.79866792173914
1672.12,168.9544764291304
1672.96,172.2384233552174
1673.79,166.1454234943478
1674.62,161.660391673913
1675.45,142.58367749347826
1676.28,155.52180441304347
1677.11,144.89099162
1677.95,133.2415016978261
1678.78,151.653466836087
1679.61,118.83319309956516
1680.44,156.1355518
1681.27,135.31805770130435
1682.1,134.18426035130437
1682.93,124.17278753217396
1683.75,134.69955837652174
1684.58,143.64097891652173
1685.41,150.22634215869562
1686.24,142.03404545434782
1687.07,135.50849482869566
1687.9,141.94082675434782
1688.73,140.41221248130438
1689.55,164.41951019347823
1690.38,154.9911128630435
1691.21,136.00910910869564
1692.04,146.3023701513043
1692.86,134.4093759121739
1693.69,153.35664975956522
1694.52,155.88280204652176
1695.34,166.31639960652174
1696.17,173.92700927608695
1696.99,189.11280663043476
1697.82,175.78770627869565
1698.64,194.1765794417392
1699.47,204.53521028391305
1700.29,201.54116564695659
1701.12,211.68522971391306
1701.94,213.5477518886957
1702.77,226.1065163791304
1703.59,241.39013340217392
1704.41,254.36816977391302
1705.24,260.3583226508696
1706.06,289.66659361739136
1706.88,295.08850588695657
1707.71,318.9491914521739
1708.53,338.2012170043478
1709.35,336.6092797430435
1710.17,391.6220332913043
1711.0,399.35234866086967
1711.82,413.14666215217386
1712.64,434.0353664739131
1713.46,472.9816369695652
1714.28,496.8529533434783
1715.1,494.7801430478262
1715.92,543.1309031347826
1716.74,551.6588436695652
1717.56,593.9467920695653
1718.38,618.6471844652174
1719.2,656.609196078261
1720.02,672.6516977130434
1720.84,702.6296906956521
1721.66,749.8519154130433
1722.48,782.7855469347826
1723.3,823.3714125086955
1724.11,853.8527742608698
1724.93,871.6889811434783
1725.75,890.1324254217388
1726.57,939.0990215913044
1727.39,952.7147267565217
1728.2,982.5306292000001
1729.02,990.089251573913
1729.84,995.9300730086956
1730.65,1021.0847902347825
1731.47,1006.6434040782611
1732.29,1027.8025675434787
1733.1,1004.5498467043478
1733.92,1006.9627204652171
1734.73,1011.1844072434782
1735.55,979.4096467478262
1736.36,958.3741352347826
1737.18,932.1164821217396
1737.99,906.7794272565217
1738.81,863.5518840652173
1739.62,820.3785489434783
1740.43,805.8800745826085
1741.25,751.326896182609
1742.06,707.1260577565217
1742.87,677.7537336043478
1743.69,625.1474025304349
1744.5,598.827412673913
1745.31,550.7039383130434
1746.13,511.9861537956523
1746.94,472.73688550434775
1747.75,423.2491772652174
1748.56,371.32315981695643
1749.37,336.12635521260876
1750.18,310.9716767443479
1750.99,327.3316464304347
1751.81,271.46761236913045
1752.61,253.33344436173908
1753.42,238.07905568782607
1754.24,213.1111422552174
1755.04,209.60613900086955
1755.85,182.50182882478254
1756.66,174.57999447913042
1757.47,163.1291840078261
1758.28,163.01509325826086
1759.09,144.1968658726087
1759.9,157.98059335086955
1760.71,133.43061933260867
1761.52,137.94391354565218
1762.32,133.87311528826086
1763.13,122.28942469739125
1763.94,94.95082021347825
1764.74,103.55657585999997
1765.55,98.73810483652176
1766.36,107.58350291565218
1767.17,104.4199267673913
1767.97,112.9427112847826
1768.78,91.59993920739133
1769.58,92.95493672695653
1770.39,62.23558222369567
1771.19,82.3731714543478
1772.0,85.78611321608697
1772.8,70.28139457956522
1773.61,71.28609822652173
1774.41,88.69441557869564
1775.22,70.67240757478261
1776.02,51.631709104086966
1776.83,70.49091587913045
1777.63,57.581015194782616
1778.43,62.01755081286958
1779.23,56.95165782086956
1780.04,53.75678436000001
1780.84,56.273308984260865
1781.64,75.06481024521737
1782.44,59.99697543217391
1783.25,68.41334834217389
1784.05,65.9932075652174
1784.85,71.94353604130434
1785.65,72.84953841130435
1786.45,65.69734108747825
1787.25,71.09976612173914
1788.05,68.48580076434783
1788.86,62.50943228173913
1789.65,52.52124358156521
1790.46,62.72624799217392
1791.25,56.83864581847824
1792.05,45.44303734765218
1792.85,64.85533590130436
1793.65,61.43907222913043
1794.45,58.760685749565226
1795.25,46.784885454956516
1796.05,43.78375424717391
1796.85,48.96063154965218
1797.64,48.444708950652185
1798.44,69.1030217473913
1799.24,52.81095742652174
1800.04,74.70494694913046
1800.83,61.23070386434784
1801.63,70.86781129217391
1802.43,68.4626175847826
1803.22,70.05674497869565
1804.02,53.9917113673913
1804.82,54.0208607272174
1805.61,64.60224580391305
1806.41,63.62858018347826
1807.2,66.8355122552174
1808.0,81.56954256217391
1808.79,49.2278847008261
1809.59,60.747517489999986
1810.38,76.5183283869565
1811.18,87.1543396930435
1811.97,70.22277804043475
1812.76,61.5966004568261
1813.56,66.25973790869566
1814.35,72.80199093086956
1815.14,66.92676872173912
1815.94,81.70020659521741
1816.73,67.96506592652173
1817.52,67.27786027391303
1818.31,65.86861622130435
1819.1,49.81259514147826
1819.9,63.25839319565217
1820.69,47.69615442391306
1821.48,56.88258376043478
1822.27,66.96414262043479
1823.06,76.82881419434783
1823.85,52.682103378260884
1824.64,64.85353682260869
1825.43,61.180115197391316
1826.22,65.23953044826088
1827.01,55.18731366930435
1827.8,75.62106551652175
1828.59,68.86497358695651
1829.38,79.02541243565217
1830.17,67.11056096478262
1830.96,61.675919823652166
1831.74,77.7429896247826
1832.53,70.44902319652174
1833.32,56.70332549569565
1834.11,63.57868844956523
1834.89,53.31998224995653
1835.68,63.19634664782608
1836.47,66.00137796956521
1837.26,59.08172473747827
1838.04,64.34337457913043
1838.83,49.00794124682608
1839.61,70.96717756913044
1840.4,68.50051477913044
1841.19,74.94240582086957
1841.97,60.5385819195652
1842.76,67.26521775913042
1843.54,72.0278575821739
1844.33,87.70764128565219
1845.11,50.55601746217391
1845.89,61.41154774769566
1846.68,69.23653723869565
1847.46,48.158834510565214
1848.25,58.487527280782615
1849.03,61.424564116086955
1849.81,64.44527618782608
1850.6,77.14496860521737
1851.38,68.54472034999999
1852.16,72.04810607565219
1852.94,65.92008303534783
1853.72,75.6154519456522
1854.51,86.85741788608695
1855.29,62.52733810086958
1856.07,69.19158286913043
1856.85,90.65975724347827
1857.63,68.77681411869564
1858.41,66.68439767391305
1859.19,56.59276947956523
1859.97,61.68537371156522
1860.75,63.61575888856522
1861.53,86.93573440521739
1862.31,77.09593572608695
1863.09,78.18471571130432
1863.87,60.19146635173913
1864.65,58.34346222973914
1865.43,68.3090561952174
1866.21,52.293192392826086
1866.99,70.05844106826088
1867.76,75.25768113086954
1868.54,75.94644803434782
1869.32,70.54748591260869
1870.1,70.2380780273913
1870.87,76.27590328565218
1871.65,67.13125799608696
1872.43,65.48996018130435
1873.2,77.61552353739127
1873.98,67.23952694956522
1874.76,77.06812322782608
1875.53,77.96879560869566
1876.31,85.32400994391304
1877.08,60.322427718260876
1877.86,77.40336258173912
1878.63,89.3207369021739
1879.41,70.09879476913042
1880.18,83.85596721782609
1880.96,69.61072007521737
1881.73,63.6168887143478
1882.5,84.89985633913044
1883.28,49.99684965130433
1884.05,73.58432138652174
1884.82,67.49652430652174
1885.6,71.99712857695654
1886.37,97.30253041782609
1887.14,67.93882605304347
1887.91,68.91608997391305
1888.68,67.06433143739132
1889.46,85.58099883434781
1890.23,86.59130577869564
1891.0,89.70083107869566
1891.77,75.07615354652174
1892.54,83.8732128621739
1893.31,55.44645740739131
1894.08,73.60475292695652
1894.85,76.79226083086955
1895.62,93.56243383217392
1896.39,80.18248986043479
1897.16,83.46981638260873
1897.93,83.99939217869564
1898.7,86.56293517608695
1899.47,104.80990674956522
1900.24,60.8195682847826
1901.01,105.18701593652176
1901.77,84.29317628826088
1902.54,73.14867159130435
1903.31,71.96674147130435
1904.08,85.55846466565218
1904.84,83.5287329752174
1905.61,90.08620340434781
1906.38,65.02738078391303
1907.14,77.61312645913043
1907.91,79.45194525173915
1908.68,90.6958897947826
1909.44,82.30205186913042
1910.21,88.16977105869564
1910.97,83.78114347478261
1911.74,89.97622608826087
1912.51,97.04253675043478
1913.27,80.53794111086958
1914.03,84.44269178826089
1914.8,90.67043269999998
1915.56,81.30041210565217
1916.33,87.54841304086958
1917.09,95.86292288043478
1917.85,76.84095945695651
1918.62,86.95274489695652
1919.38,77.29341006695653
1920.14,66.98320754043479
1920.9,92.69795946086955
1921.67,89.78274450217391
1922.43,90.14274131173913
1923.19,77.12021549347824
1923.95,98.51758918739131
1924.71,90.8320584243478
1925.47,87.46128881304348
1926.24,112.34199809826083
1927.0,80.86823015217392
1927.76,89.93135054695651
1928.52,107.5947726956522
1929.28,95.02496217217391
1930.04,82.79952802826087
1930.8,99.95830104869565
1931.56,93.1353685321739
1932.32,99.1196525673913
1933.08,96.59135347956523
1933.83,86.55228466086956
1934.59,101.25988121739128
1935.35,95.07155650956521
1936.11,100.45634129608696
1936.87,88.11508372304347
1937.62,69.54873192130434
1938.38,93.87389055260869
1939.14,100.83421209000001
1939.89,104.57381421913044
1940.65,96.88916246739133
1941.41,94.36343536434786
1942.16,100.11324190565219
1942.92,87.67103454608697
1943.68,104.47312660869567
1944.43,110.75033140086961
1945.19,102.87152310869564
1945.94,113.3833106856522
1946.7,103.40944223260867
1947.45,90.47347016304347
1948.21,91.29457733869563
1948.96,110.30083359434784
1949.71,107.89535651434784
1950.47,96.2095376852174
1951.22,98.40866860608695
1951.98,101.81724953913044
1952.73,87.21490677869564
1953.48,107.73583619217393
1954.23,107.0327988743478
1954.99,116.29552110304347
1955.74,92.32480310826087
1956.49,112.85054072347828
1957.24,107.95797763826087
1957.99,123.18374011608692
1958.75,103.39131532391305
1959.5,104.05239471434783
1960.25,115.47730023086957
1961.0,102.09006681217389
1961.75,92.11685115347827
1962.5,108.26220559521738
1963.25,104.49669550434781
1964.0,116.27172974260868
1964.75,108.96735626478258
1965.5,96.99216654086953
1966.25,111.4349476556522
1967.0,107.96413453130431
1967.74,130.9486838121739
1968.49,104.99659128347827
1969.24,118.89887010913044
1969.99,106.31659865391302
1970.74,94.21573791434781
1971.48,94.85044015130434
1972.23,125.36839678913046
1972.98,112.21548183260867
1973.73,113.93232143739132
1974.47,112.21286790347827
1975.22,107.47130389782609
1975.96,122.11317732999998
1976.71,111.12967522130435
1977.46,101.1269846047826
1978.2,113.49078381086956
1978.95,114.4129554826087
1979.69,113.99075186695654
1980.44,109.62480344130432
1981.18,126.15174068130435
1981.93,98.34629406086955
1982.67,117.32332014130434
1983.41,114.09945371999999
1984.16,122.17773831478264
1984.9,107.5051347973913
1985.64,108.04507362304346
1986.39,104.37292437521738
1987.13,115.56450008826086
1987.87,97.0279399
1988.61,96.69176119304349
1989.36,108.94198134130436
1990.1,102.64313946826087
1990.84,117.1436573073913
1991.58,122.0742695843478
1992.32,129.95611978304348
1993.06,92.01364262695652
1993.81,99.26477722043481
1994.55,106.58304090869565
1995.29,119.54344232434782
1996.03,118.06695102652175
1996.77,108.49038864043476
1997.51,115.72184209956518
1998.24,102.58333304173914
1998.98,119.4183875091305
1999.72,128.66134455739132
2000.46,103.99965190565216
2001.2,117.89855730782605
2001.94,110.49495633130435
2002.68,119.99677929565217
2003.41,109.1895130747826
2004.15,106.7739314569565
2004.89,107.44796912260865
2005.63,125.42107377173912
2006.36,114.88118009782606
2007.1,102.02617053782609
2007.84,99.16222760086954
2008.57,116.73037286173914
2009.31,111.38246274130434
2010.05,95.90842313913042
2010.78,109.65800610086956
2011.52,101.5739810378261
2012.25,108.38665646782606
2012.99,118.47864528521741
2013.72,110.60236037434782
2014.46,119.23875369304349
2015.19,97.93235120347826
2015.92,120.79840486478264
2016.66,108.00301882043475
2017.39,123.68580594652175
2018.13,110.71695300217391
2018.86,117.60720324565217
2019.59,104.34074342304348
2020.32,105.65675158869568
2021.06,113.47179275260872
2021.79,105.42821014869565
2022.52,104.94076878826085
2023.25,98.6421727552174
2023.98,116.84946966956522
2024.72,92.50613754086957
2025.45,110.90048480608694
2026.18,119.83715035043478
2026.91,122.69503392434781
2027.64,119.07225265304346
2028.37,109.20062800826089
2029.1,121.57302057608696
2029.83,126.39032577999998
2030.56,130.6472084773913
2031.29,132.58602497608697
2032.02,134.84992276478258
2032.75,115.1496189404348
2033.47,112.56538713130435
2034.2,103.27876180782607
2034.93,113.42248177565216
2035.66,107.14655541217391
2036.39,116.43846501347824
2037.11,127.66961460173913
2037.84,113.47010816913043
2038.57,120.75065843652176
2039.3,111.56738680260867
2040.02,126.14564074347827
2040.75,118.83298075217392
2041.47,127.73259778913044
2042.2,110.82297412217389
2042.93,116.28742674130436
2043.65,111.60003353608695
2044.38,111.03360718304349
2045.1,109.46372120695655
2045.83,125.24850130608694
2046.55,113.63953838000002
2047.28,127.32385813260868
2048.0,117.93155144956523
2048.73,112.46780488086956
2049.45,114.37973975695651
2050.17,115.00054260826084
2050.9,121.38887388086958
2051.62,124.92844619000002
2052.34,118.54595040217393
2053.07,115.64879912521738
2053.79,118.64669624304351
2054.51,121.34202828521742
2055.23,129.7208208673913
2055.95,125.90240831260871
2056.68,115.75197712173915
2057.4,116.24336594347825
2058.12,131.99332646434786
2058.84,140.64988864869565
2059.56,129.53195636
2060.28,130.34136388130437
2061.0,119.33945851565214
2061.72,126.22609632608696
2062.44,117.8816245952174
2063.16,128.7184776095652
2063.88,121.59728960434782
2064.6,127.5950252973913
2065.32,127.36744936652175
2066.03,136.68248301478258
2066.75,136.813495243913
2067.47,126.2710637952174
2068.19,132.8575489647826
2068.91,138.69071978434783
2069.62,131.70349739304348
2070.34,135.77493777391305
2071.06,128.4372707547826
2071.77,138.24314359826093
2072.49,144.38852528652177
2073.21,131.5184804047826
2073.92,131.04710406782607
2074.64,119.80208257956521
2075.36,120.79368491391308
2076.07,131.17589304739127
2076.79,129.7331715991305
2077.5,137.57125470043476
2078.22,123.47851563956522
2078.93,124.3015059386957
2079.64,126.36009456565218
2080.36,121.05181559478261
2081.07,122.82866406521741
2081.79,128.65115667565215
2082.5,133.99987973782612
2083.21,131.8202847482609
2083.93,133.85175362826087
2084.64,128.89115526521738
2085.35,138.70235419086953
2086.07,134.1495540552174
2086.78,120.76707590391304
2087.49,145.45857989086957
2088.2,136.40806094304347
2088.91,133.71566186608695
2089.62,137.0807949165218
2090.33,144.77050290347825
2091.04,141.25659809391308
2091.76,125.65286673347826
2092.47,117.90733413260867
2093.18,133.0641430230435
2093.89,137.95768832695654
2094.6,127.80786924173911
2095.3,153.84201112304345
2096.01,142.67892619826083
2096.72,140.7795615356522
2097.43,138.91782069739133
2098.14,132.80260723521735
2098.85,135.85585946956522
2099.56,135.9985635652174
2100.09,120.68296651304345
2100.87,148.13226320434782
2101.65,136.62036145086955
2102.43,144.22253870695656
2103.21,140.47282892565218
2103.99,131.22967040347825
2104.77,152.24610140434785
2105.55,136.48415588391305
2106.32,124.05848514347825
2107.1,132.4240013569565
2107.88,139.1521210656522
2108.66,139.9182390152174
2109.44,129.14362827086958
2110.22,132.77897053826086
2110.99,150.59511274347824
2111.77,131.87699313
2112.55,152.5495542704348
2113.33,143.4949213343478
2114.1,144.40299339956528
2114.88,145.29606954652175
2115.66,136.9475879986956
2116.43,140.3780695321739
2117.21,160.14570886521736
2117.99,159.9320615695652
2118.76,136.26945278869565
2119.54,151.58016415826089
2120.31,170.67325124782604
2121.09,147.38355653826085
2121.86,143.31350513956522
2122.64,138.11094391956522
2123.41,148.03985880521736
2124.19,145.10463144391304
2124.96,163.7335129730435
2125.74,135.73885023434778
2126.51,128.76611174173914
2127.28,156.62329649565217
2128.06,152.39223391913046
2128.83,159.25124032043482
2129.61,151.59389294347827
2130.38,136.4097950865217
2131.15,155.00567178913045
2131.92,147.95660458217392
2132.7,147.78829241956524
2133.47,140.20895159652179
2134.24,157.57602451
2135.01,147.2379796626087
2135.78,135.65907245695652
2136.55,130.69758007000001
2137.33,140.51819268826085
2138.1,135.53346575608694
2138.87,148.15694158913044
2139.64,144.86811908913043
2140.41,133.93616668391306
2141.18,134.88637888956518
2141.95,158.18837631521737
2142.72,164.97955781304347
2143.49,130.38433525391306
2144.26,142.68158138217393
2145.03,166.94614726
2145.8,138.3836968873913
2146.57,146.91447255913042
2147.33,145.62656005695652
2148.1,150.5817929847826
2148.87,155.90839185913043
2149.64,158.70831203304348
2150.41,114.01372617130433
2151.17,127.23937654652171
2151.94,131.16558803695654
2152.71,136.51952025434784
2153.48,137.7151241634783
2154.24,132.8919072021739
2155.01,127.25625075869564
2155.78,137.5758970078261
2156.54,125.74450560652176
2157.31,149.42013614826084
2158.08,139.80800475652174
2158.84,119.69849709173911
2159.61,136.3854901356522
2160.37,133.24865654956523
2161.14,130.74596020869566
2161.9,127.84739113391302
2162.67,139.67610455869564
2163.43,127.54449044782606
2164.2,147.69799097304343
2164.96,148.71006132130435
2165.72,158.03520020000005
2166.49,142.41338447956522
2167.25,130.22664762826088
2168.01,118.72669264086956
2168.78,137.4804529369565
2169.54,151.15091412434782
2170.3,139.05124874
2171.07,141.05802061391307
2171.83,142.0439979521739
2172.59,143.44651413739132
2173.35,147.05110255869565
2174.11,129.40890530956523
2174.88,145.10971226608694
2175.64,139.57955681304347
2176.4,125.15836360434783
2177.16,121.24312689739129
2177.92,137.84195392304346
2178.68,141.11176065608694
2179.44,152.3550891378261
2180.2,131.52950747608696
2180.96,135.46764898869566
2181.72,143.77607745652173
2182.48,159.85870008260872
2183.24,145.35718497347827
2184.0,149.23558283565217
2184.76,177.74892257826087
2185.52,154.95662449
2186.28,154.46652183913042
2187.04,144.02077832782606
2187.79,154.34064026521742
2188.55,170.02507136521743
2189.31,152.99185704478262
2190.07,176.74015663043477
2190.83,172.45454252608693
2191.58,183.0036696913044
2192.34,163.02536697391298
2193.1,158.8038328665217
2193.85,169.5325309721739
2194.61,165.9216380043478
2195.37,174.0077175826087
2196.12,176.52622896521737
2196.88,166.03146624347826
2197.63,180.25359737391307
2198.39,153.33509462260872
2199.15,161.0340781347826
2199.9,167.03735497260874
2200.66,173.04863219347826
2201.41,157.7723212169565
2202.16,168.62953342608697
2202.92,165.02330192173912
2203.67,171.0036859565217
2204.43,158.39685340739132
2205.18,169.81596343913048
2205.93,158.21207963391305
2206.69,151.13600462173915
2207.44,163.13227579869562
2208.19,145.59928286130437
2208.95,151.76176313478263
2209.7,157.93334971
2210.45,163.67718870434783
2211.2,138.36930880739132
2211.95,165.97353438260873
2212.71,155.43994625956518
2213.46,154.2224948852174
2214.21,160.98497851347827
2214.96,148.44196056130434
2215.71,159.8198914521739
2216.46,162.3215085217391
2217.21,170.39997958739127
2217.96,152.27045495086955
2218.71,171.80101984347823
2219.46,157.9318028678261
2220.21,166.07029785652176
2220.96,158.02398993434784
2221.71,161.24727730086954
2222.46,147.5573189608696
2223.21,167.59070872869566
2223.96,155.80216651739127
2224.71,184.7583469652174
2225.46,170.4435221247826
2226.21,185.20983796086958
2226.95,187.00063171739131
2227.7,187.42403629130433
2228.45,177.69181501521737
2229.2,201.35040507826088
2229.94,210.02250896956522
2230.69,242.8153551782609
2231.44,266.0248330782609
2232.18,270.0708320434783
2232.93,270.64839360869564
2233.68,301.8886462434782
2234.42,308.6940227565217
2235.17,320.50634726521747
2235.92,311.75248732608696
2236.66,324.72061486956517
2237.41,328.97916263913044
2238.15,303.61217212608693
2238.9,333.6896412304348
2239.64,324.79091577826085
2240.38,307.0019067173913
2241.13,284.3589163130435
2241.87,246.65802943913042
2242.62,258.05220053043473
2243.36,223.5144448652174
2244.1,228.73422985652175
2244.85,208.24981864347825
2245.59,196.56342208695648
2246.33,206.6764554521739
2247.08,170.4072165478261
2247.82,200.370625
2248.56,196.35416991304345
2249.3,175.018827373913
2250.05,169.91860389130437
2250.79,174.3797059521739
2251.53,168.3068922121739
2252.27,171.9374561608696
2253.01,185.09677377826083
2253.75,155.7072341778261
2254.49,159.7531612143478
2255.23,162.57676132652176
2255.97,159.48067575695651
2256.71,175.47186309565217
2257.45,155.94123848608692
2258.19,163.40939966869564
2258.93,161.56418349565217
2259.67,158.85670069999998
2260.41,139.25444465217396
2261.15,159.8212478452174
2261.89,154.9659558104348
2262.63,164.66403575956522
2263.36,167.1131332282609
2264.1,154.2779980526087
2264.84,153.27682792434783
2265.58,151.82947263695655
2266.32,151.46450810782605
2267.05,150.09291897086953
2267.79,165.9354289047826
2268.53,147.0903703473913
2269.26,161.34370614608696
2270.0,179.18994694782614
2270.74,157.5241599265217
2271.48,152.59809485304348
2272.21,157.42211889217387
2272.95,160.69052964347827
2273.68,162.480950743913
2274.42,144.31589716434783
2275.15,167.96054041304345
2275.89,160.25025629130434
2276.62,176.49431188739123
2277.36,153.62253521086956
2278.09,158.1845585791304
2278.83,156.52094907173915
2279.56,162.43428249
2280.29,169.88758239695656
2281.03,155.26076373
2281.76,161.43344136782608
2282.49,164.74801715304352
2283.23,158.13126682043477
2283.96,172.22755304782606
2284.69,160.19825597304344
2285.42,164.49489908869566
2286.16,159.78961030826082
2286.89,164.64478708782607
2287.62,153.75729204347826
2288.35,154.0392704869565
2289.08,153.20253722434782
2289.81,166.60036355217397
2290.55,150.39783822217393
2291.28,160.64260209130433
2292.01,159.75067867782613
2292.74,155.28241750521738
2293.47,155.77302468478263
2294.2,143.2680975643478
2294.93,158.72945962217395
2295.66,146.10756907478262
2296.39,153.9811580526087
2297.11,135.23263696347823
2297.85,146.59142921565217
2298.57,156.10407563652174
2299.3,156.2427430995652
2300.03,158.53823764086957
2300.76,149.65642613304342
2301.49,141.58839716173915
2302.22,144.53573501869568
2302.94,143.02738913000002
2303.67,146.24222635826087
2304.4,142.71011789391304
2305.12,173.71180449000002
2305.85,152.48860513217392
2306.58,165.2073866582609
2307.31,144.44534630478262
2308.03,166.19097697391305
