0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
604.3822356635236,1519.7617263517402,1719.9758501321005,1302.0683797472518,1055.4025645888914,1150.3689959781505,1072.6281673371905,957.541012242644,1158.6244181971267,1076.5119745612778,1441.4345415639723,1097.7111360880147,891.2658403084239,1579.0100694794787,856.9227929272106,1260.6026398444997,1955.4569308321477,1409.1083606608609,1459.653290410115,1514.9075584476,2235.152401650927,1706.2431195460836,1926.0746892692928,1662.7523297398964,1550.785996699515,1664.8248897545886
660.1431118870281,1587.3369454107178,1791.9563553826124,1285.6243994746883,1047.0111184807997,1235.2711310316847,1147.3648914178011,1032.376131345883,1196.4324055851969,1095.943275911427,1506.923601686365,1117.1917286168905,941.8024305977485,1612.0529732812922,904.8462784416035,1323.3856000235232,2041.935381830025,1420.2284602748932,1520.603038683395,1531.5269814600842,2250.700796514552,1736.7244950956465,1980.5388736257726,1675.0002214515366,1587.791932395942,1695.3933729174742
665.121986324719,1563.4421606386436,1872.0168560704046,1337.3004158959611,1182.2996453350984,1303.3732628889788,1206.2516126063529,1048.0512478598584,1234.1103899963307,1174.2445744772972,1634.8726580223556,1209.3723183732372,999.5790185163182,1667.9258732220535,958.1697616701049,1353.7285569364258,2240.5938276634515,1539.9785563055075,1518.6727832138713,1545.2264007689741,2379.3891859866317,1702.4858665297356,1986.8330531992615,1722.0981090813143,1626.4578642538822,1773.6918519363903
745.5688588339194,1703.2773717070834,2035.5373518141123,1455.0064287341015,1221.4281428874317,1374.8653912836141,1298.9583306631628,1140.9163615699104,1302.8883711835342,1203.4558700270302,1731.1117102572077,1270.8729051259108,1105.0356038711552,1742.7487689693132,1043.533242425731,1421.6015103092611,2349.352267903794,1558.0286484510202,1697.9425236849274,1701.4258160601953,2502.0475696075373,1886.2972334935662,2190.8472275806553,1786.365992278344,1695.193791942654,1878.320326453264
776.1577292653006,1745.162578271968,2147.077842213651,1479.442437698768,1260.3566087552126,1540.9075159361382,1324.2250453364854,1176.461472250898,1366.8163488874723,1262.877162317027,1703.7007580598374,1339.5134886316719,1111.7621864592859,1836.5616601739441,1055.0367205119167,1450.5744598545455,2411.7007021000145,1617.2987363943485,1715.7222597647597,1755.9752270042222,2591.115946893846,1857.028595615329,2273.751396340983,1908.3138706745206,1740.6197151153121,1873.0587960922844
830.617597462079,1835.757779972196,2167.4283268485806,1594.9184424850691,1326.8450404337116,1559.5896365533495,1409.2517563615856,1289.2365796662723,1462.87432283578,1367.2984510916522,1810.6398010818489,1392.4440686345731,1160.798766066687,1882.444546469392,1147.4701957216612,1549.4274052705794,2555.8591297775824,1673.748819802829,1842.0219911045856,1867.4946332545142,2669.054317337115,2052.2299525043536,2342.785559029365,1960.2317438838754,1821.8756334079594,1923.0272604588586
769.2794632597087,1879.7229764292142,2246.9588052769914,1610.3344427733184,1292.4134352921637,1621.7217528266383,1445.6884634604862,1319.3616835677192,1465.2922927424256,1397.3697360826436,1960.0388389578093,1410.614644865272,1197.0953424682168,1893.7774274707365,1227.1036678374137,1619.9203462411574,2598.2275504378495,1726.7588983276255,1792.0217173384644,1867.9940344469717,2675.7026804029897,1961.7413037513984,2403.889715172182,1972.9296115013572,1789.421546439293,2044.9957191396618
813.7893264853379,1853.4881672461117,2233.3292770352973,1628.0804382278811,1432.111790567117,1632.8438644317985,1442.1051663411172,1359.9667836940323,1515.9202583067477,1403.9410170080644,1932.5578713041803,1425.5052170405015,1206.1219154271264,1915.9203027742321,1198.5971366301487,1595.2732824345799,2667.925963556608,1772.898971603165,1892.401438082036,1880.1234301988188,2795.2710355304253,1985.9226489266978,2374.7338642723907,1954.09747310231,1890.8374538097896,2057.26417170214
878.6491869584222,1951.9833520071802,2330.6897416374445,1662.9264284970177,1456.5501033658797,1661.075971028406,1485.8618646969517,1323.8518797708116,1568.8582192134324,1451.402293572005,1959.9568977178224,1490.4757848628885,1255.0484846946952,1999.5431719571957,1205.4206018585692,1644.6862135029482,2756.8543685836685,1775.5390392466047,1901.5511529330201,1899.3528201086015,2836.7693821316184,2080.693987580871,2499.8680058089053,2029.7353282423508,1915.7733551020335,2088.6626176932887
811.3550444902792,1960.0985302781767,2323.000198575044,1670.6724132127097,1447.448370652548,1653.0280722597095,1525.4385582070418,1345.9869715100572,1555.1461751320057,1429.4435654645158,2006.2759177762705,1477.7563480208046,1249.165050010142,2067.306034577786,1219.9140632693925,1677.9991390824102,2753.692764942163,1775.0091008573752,1919.5308614702112,1962.3322037560624,2829.4677195908152,2096.1653192446756,2510.8721392368943,1987.453176457555,1876.9992498796992,2054.5510566395305
907.6708988834396,1960.2437016053382,2441.5106473164024,1741.1583919903078,1518.5165892455634,1739.8601677523473,1546.855246535581,1382.112058610531,1630.7841257163068,1510.5948323611344,2084.12493103746,1573.6569061877167,1337.161611100135,1993.958890174166,1307.167520597282,1737.2920587926683,2748.1511520276545,1884.079156017151,2008.55056325339,1922.7015807019532,2897.926047263894,2159.756643428066,2543.396263986528,2094.3310172637007,1968.9951376873048,2108.959488046403
915.7977499323209,1971.438865515303,2434.171087306595,1736.3143644284567,1551.0247558186215,1713.7022571164262,1505.7919293315101,1419.167140757536,1580.542070604622,1493.4360939231026,2052.663937039265,1518.887459022315,1317.6881676788503,1974.8117382638263,1274.9809735647018,1715.7449722366441,2846.4795292081694,1859.949204289856,1985.4902578231417,1981.4009504874011,2945.2943644784377,2068.9879596200326,2533.6703794628684,2067.9988501566913,1961.7810180505976,2115.607911398897
854.0415974222639,1974.2440215151037,2399.1315179662824,1714.8203301083906,1490.622866893567,1751.7743399446545,1539.0986062282984,1428.5922176225517,1559.620009418931,1463.3373497965574,2023.8329352987168,1521.9280061675527,1299.0547194470932,2018.954578344317,1246.4044218810445,1660.0778789998863,2867.4778958242528,1786.989245220575,1922.7899446999654,1937.9903126343056,2896.922670533051,2130.6492672879685,2487.034485045542,2063.5966746114896,1874.4868904756368,2090.896326160914
869.4964411294511,1895.2591690920606,2316.311938691783,1743.0062885939797,1470.6609188371413,1681.416415812606,1498.88527684436,1405.8572888628692,1553.417941765407,1390.0385996127006,1972.041925312321,1459.7185472511935,1239.061266092492,1931.687409893442,1236.217865242953,1590.6407786507866,2691.796251187985,1840.8992783357912,1895.949623384506,1901.029666644754,2867.890964696886,2044.3505658785778,2508.4485800888397,2028.894490082374,1907.622754448862,2058.844731775201
865.7282808215251,1848.7543077137511,2273.342348855424,1653.762239431945,1360.8489078670232,1612.2084842783327,1454.291940782716,1263.792354121491,1508.8258672346276,1338.0798429881015,1911.3509065563435,1388.5090818857825,1195.7778072896836,1899.0202323688125,1117.7013033346052,1571.0736707411359,2567.0145945827703,1679.9493031441195,1794.00929335818,1799.0790120014517,2721.599246210123,1957.4618548172573,2368.4326639221827,1958.6622960029895,1800.4186094379684,1974.7231276635935
815.2071162574332,1865.4194368288,2137.19274780637,1565.0081821515785,1360.9268300538251,1537.0605448830756,1455.2085976313997,1174.4874130273613,1451.793785401636,1315.9610795254282,1749.1098784873311,1294.6796096692674,1097.6343427009149,1858.8330452087255,1053.744735827818,1528.0865548068177,2462.252925265096,1691.479319135765,1729.4189540834443,1775.8783481680955,2535.6375142842653,1881.3431335089595,2189.566735849906,1854.1100917866913,1755.4344548915738,1940.0015132273388
771.2529471874653,1742.9345558673435,2090.9931348710516,1467.5541162656345,1248.3646813320752,1478.082597151952,1355.4052469639014,1156.4324651967881,1386.0316958263868,1220.662308813968,1673.9088405427174,1272.140130185711,1065.1308719764752,1713.6558478324857,980.8981623832303,1377.9094303680058,2340.79124246578,1561.909325784133,1654.4086050048154,1642.9076745903903,2475.6957681035997,1742.4344013390642,2098.850795152661,1817.4278768272493,1663.3102902402943,1791.8998878479392
690.4827733537596,1631.8196642408657,1942.0435093545282,1353.770041271217,1196.832457500207,1392.7046405947094,1211.5718883391587,1076.9275102343329,1222.8495980543175,1150.4335304298493,1568.647792142443,1198.3006430062292,967.4273947556774,1699.7086396408117,925.7115826509448,1328.3122969295932,2170.8895453910163,1466.6693225457147,1524.4682455495167,1535.9969906962824,2298.414006827058,1787.2556576741365,2049.1648410892035,1714.895650499891,1586.3061148971901,1756.5382508874952
590.1895944907413,1557.4347613434195,1774.3838705409482,1283.1459566507551,1065.8901542318195,1248.1466747063146,1111.7585213025566,1008.3625477329933,1090.7274916170045,1044.1147439369934,1489.046732689712,1074.521147689216,839.1139106671826,1560.3314200172845,832.6149962712541,1180.8651539826928,1973.9478332235924,1290.089308861383,1367.5678751282271,1408.6262958972898,2111.6122295888135,1608.0269018633182,1883.1888728973017,1532.8634121616697,1523.9619282586887,1635.3566016901887
563.5064103259313,1490.7998465527412,1705.734217695041,1177.9118618731397,982.4177670808256,1212.8886989678062,1027.1951453873626,911.7275772749986,1047.665376033797,959.4959488878176,1318.4456615720399,937.3316437810834,771.3004193299782,1457.1241883284886,733.5984028751943,1131.6480010051364,1820.5061051245857,1262.4392841573426,1334.6474931363805,1351.7455895895696,1966.4004355000554,1564.6781332378775,1719.1828897942312,1581.8211611524912,1442.5977297053544,1557.824939582637
467.3932205809481,1433.6349192309917,1550.4445500637912,1134.8877563944304,931.6352914945506,1081.9307128477435,923.6317601157284,757.302598432493,958.8732508131352,845.7471448242978,1207.1245781620532,910.4421308174979,678.1669203546605,1392.7569439254041,641.5518020854752,1080.0808374629446,1697.5843602353352,1122.449247846898,1235.537098955736,1228.6148711551937,1797.9986236508582,1475.3193511130037,1656.786890978436,1478.6888967969312,1414.0735186025124,1582.9932638751034
470.00402497177515,1331.5099787254258,1440.7048668771267,1040.5636396589082,836.9627228220764,1019.7627158025555,900.9583649995326,782.6676107685048,863.2011154529843,767.6183312788156,1129.4534818191937,806.5026083247526,592.0924133441126,1311.9696861444424,626.8151935174708,951.363662810824,1537.9225976789737,1060.45919933073,1151.5666919547057,1115.9841399627169,1724.8667931116322,1378.8005547882387,1548.420875631169,1358.246618403749,1305.479294301062,1426.451573862273
326.5318232097221,1216.1850243689603,1229.9451673494718,938.6395110995052,767.9800563193215,824.2847072778529,691.4249595414187,588.8326138384896,696.1589694417205,668.0695077752948,992.3923718908329,621.9530758200365,473.5328978944366,1217.9424143080873,456.66757678014005,772.5264764926799,1303.0808165616609,895.6691379982947,1001.736271489348,1039.1633953684072,1533.1149429348095,1184.0317435483728,1341.7648429171168,1267.1143252669162,1163.3250561377633,1304.7298688230026
312.4516150013984,1155.5300554811995,1186.5954506808434,875.6353701387488,693.5372871585085,807.2966867090491,694.5415432350208,554.0376071900757,687.2568122590883,620.3406738299841,872.0512477130474,646.3835328124745,422.47737359581333,1081.535127725704,422.42895147617384,756.439277942904,1194.9690159741767,893.669063228445,934.2658369042051,946.7326367173749,1510.693072155572,1165.0329166644085,1279.4487919854805,1223.2720166668246,1202.5308034363215,1282.068148021885
205.8682000501478,1043.4150713695853,1052.9057160589603,824.9012161897801,625.7944104350607,745.2486535233154,631.2981155670586,504.6225903650044,578.6446433778713,520.0618289524515,775.0501086119909,565.5839788049717,334.5198400336891,1037.1178256944781,332.8073172036963,657.3320665881639,1061.2471949942703,807.7789743910768,830.0853875338029,901.7618633443377,1299.1111797937729,1117.7740733955081,1166.6427219720451,1131.7196918711923,1122.8465355088085,1213.5764107104646
201.9381780561899,1060.2200713300049,998.0859626596744,780.857048656984,616.5614211750469,652.8306071397495,550.594676017307,498.84356289947607,523.8124622639798,501.3229726460614,747.6489539050971,508.94941329396937,324.35829678928513,1002.3705075007824,343.208673556608,575.9248418475621,988.8153526877416,756.3388708471492,804.7849227033246,861.6910745745473,1279.389264854158,1112.545212989185,1173.5666319998024,1097.8473501355081,1024.9522516552727,1175.984656127468
175.76754871768546,1020.6550546479108,974.786189648309,684.9528669364965,587.0083143419565,662.2925469699973,532.8512240592275,392.11752432464476,509.7282683775385,453.89810440897764,686.0177829020475,483.79783577025313,274.37674344047724,926.9431724206154,286.9530201254806,576.0076031336278,915.4534881097776,737.3387519495441,748.9644417296519,797.5802697242368,1199.5573263284823,1050.9163346817736,1106.5005211800753,1086.3049907039413,1034.5379511645324,1148.6628834994835
146.77447173077584,968.7700205981529,911.4063961802063,742.6986704166441,557.2750848376214,651.2244724191753,499.2077591607755,407.5434741666763,431.534061173433,412.79122373435064,656.6065949050483,485.40024571951875,246.51317956189786,992.1058197199527,244.4523564974541,593.6003498531312,907.6516003056774,677.348617043579,807.8839439216189,737.8394481010224,1186.125363195706,1057.5974376984825,1087.3343886124524,1026.302612809683,1003.1136333151567,1211.9510920413402
135.37546678984484,978.5349684453751,869.836581400961,641.5344584789045,492.86172750517335,529.4263828857779,432.807280784578,406.0684119478151,438.3788401014521,391.82633011079224,607.3353892094453,411.62564262262424,184.14660472543568,914.8284486555019,187.8336822567988,514.4430814070823,815.9296883115858,667.9984654671988,726.3934285805706,765.7786090045445,1058.9333744227943,995.1185212540124,1069.4782333854569,1001.9302156750623,967.4492973753693,1077.1592809563808
100.77391358780842,918.229897444534,784.2167444470534,600.2702304973286,433.6482371320152,549.2082777617873,413.43878838827015,338.4723371862303,412.5096046070694,405.87542302278604,540.9841651040186,368.1930259555737,177.27701850051398,841.5210584740482,161.6499969853407,497.115797190555,757.1277511545702,628.5782965515748,648.1528949997722,666.1977517270655,1075.841358964851,948.7595845524866,987.9720545767384,942.6977985121437,928.4649426033629,1102.2874494358284
78.23475181622878,871.5348068408002,758.6568844462653,547.6659858395515,466.08460845626405,463.0201564338913,374.426281425159,297.6342493960307,328.95435413137466,352.0395019508976,516.172921871474,358.01839519025486,119.28242045471524,860.6236484132285,161.35130026302727,490.7484965934789,758.3857878535399,621.4181096211985,631.8323424652264,591.3968755531898,1185.1693157663904,965.1606267880788,1032.3158512532532,999.1353605229738,898.440568247656,1132.6255966601352
79.8208811656604,887.0296958701625,740.537000518537,619.4117238672062,451.2108361726723,433.43201828328563,394.8117593444173,341.24914808793994,389.2390881113327,357.5985663716337,541.4816587891091,357.1307497948738,155.94181015384856,843.5562177022664,172.19459166818962,479.75117900081284,696.5637974198326,616.1279039942749,641.511770256453,681.7859797608605,1312.1772437611696,960.2416471454749,939.3396224720766,934.9529009001719,959.3661735474828,1091.5437217987292
27.567401325875295,886.0645637598948,701.257091776222,615.2474439364489,439.2869149293832,436.4838626865363,364.27722159147334,297.742032769706,365.19580598061856,328.93461575798113,473.2303751290583,273.7520892340563,114.7151871625307,843.5087655617779,144.13587077754562,404.8568437926077,614.5017788572022,586.8876789827964,611.4711776466548,703.7250636221065,1007.025141871093,961.1626447997085,930.1533672799619,897.0104188263664,896.2017577330928,1097.1518240097146
65.32881198584735,857.5494097283998,760.6171573242686,557.4431453972417,444.2728393294184,487.9956890158742,382.16166760780766,305.4159029456637,366.35550716901525,309.6846495793502,562.9890701580424,326.01541296885694,112.54255104381883,816.9212912039434,150.50813716609093,459.14649034411764,668.189731162437,585.6974338925928,638.310563902619,680.4341264021383,1006.6230090049442,920.6536189162116,925.0070847142679,964.2879134748357,934.5473200251417,1133.7499024402778
36.23181283427472,842.2342329852211,722.667196260613,618.6488275933942,389.96860393187103,460.74749663916646,336.0800968312582,289.0487581171708,346.26119110265375,334.18266730186247,535.0077431380492,294.8237204575929,129.00690135962304,867.7037938325097,157.88339040738003,482.95911802654757,651.5176533261808,588.397168023626,623.5499282850184,642.4731673591302,1009.2808440614363,909.1645686508043,967.4807738030534,960.3353840098886,883.0628596353237,1105.6379562266354
7.1015035592022855,839.0690327313255,654.0772076755843,544.284489863142,366.3242032514057,426.08928491940014,270.474508695841,281.9945977825313,284.36185720400147,267.6616683885422,449.4363933254375,220.88301115532107,42.34623767072799,808.9662726430538,141.12763007346234,353.4907262065112,579.1355443323946,527.9468806700004,546.5692700481425,531.1121857444518,931.1786459292161,934.9354931501011,837.2244335651258,945.3128295861909,892.018375765988,1012.525984493666
10.491183848312545,757.7538081592584,649.5571906522863,477.2601315385341,379.8396317636907,406.2510532149545,338.6909026322114,249.81442143715827,286.5485048920636,303.34665229907233,445.5850199712156,269.5982845141504,44.85855953662855,818.9487268224757,105.74885573480861,362.4263142457934,560.5834031585256,552.0465711199372,541.0885884400453,590.7011808030481,880.8564134868384,840.7463915516244,888.1280630096192,915.360249348806,846.1038676106529,1016.9339863551924
38.077753389216966,880.0485584531748,740.807144267281,560.8357519461769,395.1848839077618,457.9928008799484,339.96227806832064,280.83822857364544,324.9921335830016,381.83361849045923,457.5036223218973,362.06053998398124,101.31886651639599,820.4811555495871,116.83406696047825,434.5968815026433,604.2912287762293,546.3462386563775,607.1878827033164,555.4201517745539,943.9241456035456,969.6672629835475,905.521661137295,943.9376424333431,939.6093343539166,1014.751960914912
-0.3884881305779402,887.9232827896516,665.4970675906358,512.2913504079042,378.8599540846702,418.52452726443767,303.04563442873246,309.07201868208807,336.4527426901114,310.5145664166756,454.50219961954156,366.1607770120176,92.6641581686531,789.3735579950092,138.15126331847347,419.3184273316865,583.7790201515551,553.6258825567427,585.8171520751333,579.6190978926955,957.6418411397729,933.8981065656362,929.3752269400336,988.285007966259,920.534775171917,1054.3899072663535
49.57525897605373,888.2479803364653,676.6369596850091,545.5769262399411,407.154836655949,435.77623171389894,341.4749711346109,259.0757912497728,317.1543316234389,334.99749552787574,491.4807511016311,271.5239950418428,65.3574340510093,835.3959333211576,75.65944437562746,423.52495108320204,582.7367762445093,547.8255020929901,534.556395786602,585.148018385646,1003.8494989465144,943.6289214079598,904.7387594006595,995.3323450645697,979.5401892313942,1077.187824492896
13.898798281115191,920.9626502525131,661.5468196064049,502.3724787533897,403.65952594524447,429.6179135696225,296.00028760408975,293.704545760896,315.4378997896653,275.57040527110894,423.08927600110394,343.44219351337875,94.7936937201473,820.6382806825554,56.84260969739239,370.79845210327574,600.1444960092608,554.8950965315405,606.0356130629699,562.5569124757823,956.6871178651879,899.0897066112473,922.6822574927037,975.1296528354095,896.7855756898845,1047.595711667377
